test_subject,oov_label,method,num_known_classes,base_train_samples,base_val_samples,best_epoch,best_val_acc,final_val_acc,final_val_macro_f1,base_ckpt,pretrained_ckpt
sub9,walk,scratch,21,1568,392,30,99.489796,98.979592,0.989205,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub9_oov-walk_scratch_base21_bestVal.pth,
sub9,walk,supLP120,21,1568,392,7,98.724490,98.214286,0.981805,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub9_oov-walk_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub9,walk,supMAE,21,1568,392,31,99.489796,98.979592,0.990306,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub9_oov-walk_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub9,walk,mae,21,1568,392,47,97.959184,97.704082,0.975304,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub9_oov-walk_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub9,walk,supcon,21,1568,392,8,99.744898,99.489796,0.994688,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub9_oov-walk_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub9,wave,scratch,21,1632,407,27,99.754300,99.017199,0.988915,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub9_oov-wave_scratch_base21_bestVal.pth,
sub9,wave,supLP120,21,1632,407,15,99.508600,98.771499,0.987442,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub9_oov-wave_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub9,wave,supMAE,21,1632,407,25,99.754300,99.508600,0.994395,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub9_oov-wave_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub9,wave,mae,21,1632,407,27,98.034398,97.542998,0.974748,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub9_oov-wave_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub9,wave,supcon,21,1632,407,5,99.017199,98.771499,0.989348,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub9_oov-wave_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
