test_subject,method,init,train_samples,val_samples,best_epoch,best_val_acc,final_val_acc,final_val_macro_f1,base_ckpt,pretrained_ckpt,note
s5,supLP120,pretrained,594,159,24,96.226415,95.597484,0.955139,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s5_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,source supervised NTU-120
s5,supMAE,pretrained,594,159,64,96.855346,96.226415,0.962877,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s5_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,hybrid supervised + MAE checkpoint used by active LOSO scripts
s5,mae,pretrained,594,159,41,95.597484,95.597484,0.955116,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s5_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,source MAE geodesic
s5,supcon,pretrained,594,159,19,98.113208,97.484277,0.974661,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s5_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"source supervised contrastive (SupCon), NTU-120"
s6,scratch,scratch,594,160,32,96.250000,94.375000,0.942800,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s6_scratch_baseFull_bestVal.pth,,"random init, then base-trained on 4 subjects"
s6,supLP120,pretrained,594,160,11,95.625000,95.625000,0.955066,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s6_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,source supervised NTU-120
s6,supMAE,pretrained,594,160,29,97.500000,97.500000,0.974870,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s6_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,hybrid supervised + MAE checkpoint used by active LOSO scripts
s6,mae,pretrained,594,160,33,98.125000,98.125000,0.980604,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s6_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,source MAE geodesic
s6,supcon,pretrained,594,160,14,99.375000,99.375000,0.993784,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s6_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"source supervised contrastive (SupCon), NTU-120"
s7,scratch,scratch,594,159,59,96.855346,96.855346,0.968963,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s7_scratch_baseFull_bestVal.pth,,"random init, then base-trained on 4 subjects"
s7,supLP120,pretrained,594,159,18,98.113208,97.484277,0.974603,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s7_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,source supervised NTU-120
s7,supMAE,pretrained,594,159,25,98.113208,96.855346,0.969473,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s7_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,hybrid supervised + MAE checkpoint used by active LOSO scripts
s7,mae,pretrained,594,159,36,95.597484,94.968553,0.948168,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s7_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,source MAE geodesic
s7,supcon,pretrained,594,159,14,98.113208,98.113208,0.980204,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s7_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"source supervised contrastive (SupCon), NTU-120"
s8,scratch,scratch,594,160,50,98.125000,96.250000,0.962406,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s8_scratch_baseFull_bestVal.pth,,"random init, then base-trained on 4 subjects"
s8,supLP120,pretrained,594,160,26,98.750000,96.875000,0.967949,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s8_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,source supervised NTU-120
s8,supMAE,pretrained,594,160,30,97.500000,97.500000,0.974121,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s8_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,hybrid supervised + MAE checkpoint used by active LOSO scripts
s8,mae,pretrained,594,160,27,96.250000,96.250000,0.962790,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s8_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,source MAE geodesic
s8,supcon,pretrained,594,160,11,95.625000,95.625000,0.956066,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed44/models/s8_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"source supervised contrastive (SupCon), NTU-120"
