test_subject,method,init,train_samples,val_samples,best_epoch,best_val_acc,final_val_acc,final_val_macro_f1,base_ckpt,pretrained_ckpt,note
sub7,supcon,pretrained,827,206,14,98.543689,98.058252,0.978816,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling/N2/models/sub7_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"source supervised contrastive (SupCon), NTU-120"
sub8,scratch,scratch,827,206,28,99.514563,99.514563,0.993939,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling/N2/models/sub8_scratch_baseFull_bestVal.pth,,"random init, then base-trained on 4 subjects"
sub8,supLP120,pretrained,827,206,9,99.029126,98.543689,0.983678,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling/N2/models/sub8_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,source supervised NTU-120
sub8,supMAE,pretrained,827,206,11,99.029126,98.543689,0.982964,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling/N2/models/sub8_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,hybrid supervised + MAE checkpoint used by active LOSO scripts
sub8,mae,pretrained,827,206,8,98.543689,98.543689,0.985728,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling/N2/models/sub8_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,source MAE geodesic
sub8,supcon,pretrained,827,206,5,100.000000,100.000000,1.000000,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling/N2/models/sub8_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"source supervised contrastive (SupCon), NTU-120"
sub9,scratch,scratch,827,206,22,98.543689,98.543689,0.984520,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling/N2/models/sub9_scratch_baseFull_bestVal.pth,,"random init, then base-trained on 4 subjects"
sub9,supLP120,pretrained,827,206,7,99.029126,98.058252,0.979854,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling/N2/models/sub9_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,source supervised NTU-120
sub9,supMAE,pretrained,827,206,16,99.514563,99.029126,0.989586,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling/N2/models/sub9_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,hybrid supervised + MAE checkpoint used by active LOSO scripts
sub9,mae,pretrained,827,206,11,98.543689,98.058252,0.979349,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling/N2/models/sub9_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,source MAE geodesic
sub9,supcon,pretrained,827,206,8,99.514563,99.514563,0.994934,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/A2-subjectScaling/N2/models/sub9_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"source supervised contrastive (SupCon), NTU-120"
