test_subject,method,k,calibration_mode,calib_samples,eval_samples,final_acc,final_macro_f1,best_diag_acc,best_diag_macro_f1,best_diag_epoch,base_ckpt,pretrained_ckpt,calibration_ckpt
sub7,supcon,1,head_only,22,524,90.839695,0.909391,90.839695,0.910257,29,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub7_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub7_supcon_k1_head_only_last.pth
sub7,supcon,3,head_only,66,480,93.125000,0.929097,95.000000,0.949915,14,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub7_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub7_supcon_k3_head_only_last.pth
sub8,scratch,0,none,0,543,67.955801,0.552053,67.955801,0.552053,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_scratch_baseFull_bestVal.pth,,
sub8,scratch,1,head_only,22,521,89.251440,0.884961,89.635317,0.890124,29,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_scratch_k1_head_only_last.pth
sub8,scratch,3,head_only,66,477,92.662474,0.915341,92.662474,0.915341,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_scratch_k3_head_only_last.pth
sub8,supLP120,0,none,0,543,65.193370,0.556096,65.193370,0.556096,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,
sub8,supLP120,1,head_only,22,521,81.573896,0.797387,84.261036,0.816128,13,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supLP120_k1_head_only_last.pth
sub8,supLP120,3,head_only,66,477,94.549266,0.945314,94.549266,0.945314,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supLP120_k3_head_only_last.pth
sub8,supMAE,0,none,0,543,63.167587,0.524134,63.167587,0.524134,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,
sub8,supMAE,1,head_only,22,521,90.211132,0.892683,90.403071,0.894751,26,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supMAE_k1_head_only_last.pth
